Date;Close;High;Low;Open;Volume
2020-12-17 05:00:00;656,01;657,93;653,54;657,38;3795700
2020-12-18 05:00:00;658,02;661,96;652,45;660,31;5453300
2020-12-21 05:00:00;648,63;658,46;643,3;656,81;5049300
2020-12-22 05:00:00;656,72;657,54;651,85;652,77;3326900
2020-12-23 05:00:00;656,35;660,58;653,32;653,68;4109600
2020-12-24 05:00:00;654,24;657,82;651,66;657,82;1366300
2020-12-28 05:00:00;663,98;664,8;654,97;655,25;2661300
2020-12-29 05:00:00;658,74;660,21;650,38;653,68;3426400
2020-12-30 05:00:00;655,89;664,07;655,52;662,69;2827500
2020-12-31 05:00:00;663,61;666,37;658,19;665,26;3250400
2021-01-04 05:00:00;671,14;674,55;655,15;658,92;9133000
2021-01-05 05:00:00;657,82;675,56;657,82;673,72;13406000
2021-01-06 05:00:00;680,98;706,25;680,24;701,29;24260700
2021-01-07 05:00:00;705,52;711,21;703,95;706,53;9288900
2021-01-08 05:00:00;707,81;708,46;694,4;703,13;8494200
2021-01-11 05:00:00;692,74;705,98;690,17;703,13;6120100
2021-01-12 05:00:00;702,48;714,71;700,19;712,04;8922900
2021-01-13 05:00:00;711,31;712,96;701,84;704,78;4904600
2021-01-14 05:00:00;707,08;707,72;701,56;702,39;5537000
2021-01-15 05:00:00;695,87;697,15;685,11;692,37;9854500
2021-01-19 05:00:00;697,98;699,82;691,82;694,76;4956200
2021-01-20 05:00:00;698,16;699,17;694,12;697,06;5163300
2021-01-21 05:00:00;696,23;697,61;686,58;686,86;6323300
2021-01-22 05:00:00;679,14;686,31;678,04;683,55;6065900
2021-01-25 05:00:00;680,79;682,72;668,02;679,97;12074700
2021-01-26 05:00:00;684,19;686,77;670,41;670,59;6777400
2021-01-27 05:00:00;660,3;660,3;643,39;650,84;12389500
2021-01-28 05:00:00;657,36;666,18;655,61;662,05;7241700
2021-01-29 05:00:00;659,29;662,69;645,87;649,18;8989900
2021-02-01 05:00:00;655,89;658,0;646,24;656,81;8006000
2021-02-02 05:00:00;661,68;668,76;658,0;665,45;7894600
2021-02-03 05:00:00;667,29;670,69;664,25;666,73;6423100
2021-02-04 05:00:00;664,8;667,93;658,65;664,34;6497100
2021-02-05 05:00:00;670,78;676,66;669,4;675,74;6287800
2021-02-08 05:00:00;681,53;683,74;679,6;681,35;6317800
2021-02-09 05:00:00;681,71;682,26;674,64;676,29;7257000
2021-02-10 05:00:00;680,7;681,44;671,24;675,56;5458700
2021-02-11 05:00:00;677,58;680,06;670,41;676,2;6673000
2021-02-12 05:00:00;674,73;683,55;673,81;683,18;3287900
2021-02-16 05:00:00;685,76;688,05;680,89;681,9;6192900
2021-02-17 05:00:00;679,97;682,82;672,71;681,53;5910600
2021-02-18 05:00:00;679,78;680,52;674,18;677,3;6058800
2021-02-19 05:00:00;681,16;692,74;680,98;689,71;5680400
2021-02-22 05:00:00;688,88;695,22;686,58;692,37;6099300
2021-02-23 05:00:00;692,01;696,6;679,69;694,76;11012200
2021-02-24 05:00:00;695,13;703,77;692,56;700,83;7381700
2021-02-25 05:00:00;699,45;700,64;681,9;684,65;10187700
2021-02-26 05:00:00;682,91;685,02;671,51;675,92;8140100
2021-03-01 05:00:00;684,84;696,69;684,84;693,02;7508000
2021-03-02 05:00:00;695,04;703,22;694,58;696,88;7564600
2021-03-03 05:00:00;694,3;699,27;689,89;689,98;8670200
2021-03-04 05:00:00;688,88;691,64;664,8;676,57;18517400
2021-03-05 05:00:00;683,55;694,4;669,22;692,1;11756500
2021-03-08 05:00:00;694,4;711,86;693,2;701,38;14836500
2021-03-09 05:00:00;706,07;711,4;700,92;705,7;7866300
2021-03-10 05:00:00;709,19;722,98;708,73;717,37;7168300
2021-03-11 05:00:00;723,99;727,02;720,77;721,23;4762500
2021-03-12 05:00:00;721,14;723,62;719,21;723,16;4813800
2021-03-15 04:00:00;723,16;724,45;715,26;723,99;4646400
2021-03-16 04:00:00;723,34;724,08;713,97;718,01;6577100
2021-03-17 04:00:00;717,37;726,19;715,62;724,45;5545600
2021-03-18 04:00:00;722,7;730,97;719,02;720,4;6586800
2021-03-19 04:00:00;719,02;721,69;708,36;716,82;8918400
2021-03-22 04:00:00;715,69;720,22;711,45;717,26;6438200
2021-03-23 04:00:00;714,03;714,59;699,82;702,31;10235100
2021-03-24 04:00:00;705,45;717,26;705,45;707,39;6735300
2021-03-25 04:00:00;704,53;718,92;700,47;717,63;7696700
2021-03-26 04:00:00;724,37;736,0;721,97;735,44;7609600
2021-03-29 04:00:00;732,77;739,87;728,8;732,95;6489800
2021-03-30 04:00:00;732,67;734,7;728,89;730,83;6570300
2021-03-31 04:00:00;732,21;734,43;725,38;727,23;7087200
2021-04-01 04:00:00;728,43;734,15;724,0;733,6;7162900
2021-04-05 04:00:00;741,16;745,32;737,57;742,64;8730300
2021-04-06 04:00:00;741,35;746,98;740,7;744,3;6275900
2021-04-07 04:00:00;743,1;744,4;729,91;731,47;8787800
2021-04-08 04:00:00;733,14;733,87;726,31;732,4;5414300
2021-04-09 04:00:00;734,15;738,95;731,94;738,77;5308800
2021-04-12 04:00:00;738,3;742,18;738,12;741,35;4428200
